stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopPoint:LIL24914N,"Joli Séjour",,47.11301184,-2.09088607,,,0,StopArea:LIL933
StopPoint:LIL05833N,"Gare Sncf",,47.11436844,-2.0975196,,,0,StopArea:LIL113
StopPoint:LIL05802N,"Cinéma St gilles",,47.1195682,-2.10123943,,,0,StopArea:LIL72
StopPoint:LIL05805N,"Le Sandier",,47.12174152,-2.11201804,,,0,StopArea:LIL201
StopPoint:LIL5754N,"Terres-Jarries",,47.12237217,-2.11759084,,,0,StopArea:LIL934
StopPoint:LIL5755N,"Rond Point EDF",,47.12258061,-2.1196184,,,0,StopArea:LIL935
StopPoint:LIL24118N,"Terres-aux-Moines",,47.11885803,-2.12602131,,,0,StopArea:LIL936
StopPoint:LIL05796N,"Ste-Marie-sur-Mer",,47.11442147,-2.12928039,,,0,StopArea:LIL354
StopPoint:LIL06195N,"Centre",,47.13731458,-2.1906225,,,0,StopArea:LIL179
StopPoint:LIL06187N,"Quirouard",,47.12896228,-2.20661827,,,0,StopArea:LIL304
StopPoint:LIL22144O,"Centre",,47.12943325,-2.21288614,,,0,StopArea:LIL299
StopPoint:LIL05112O,"Le Migron",,47.25487975,-1.91682884,,,0,StopArea:LIL197
StopPoint:LIL5743O,"Noé-Simon",,47.25369644,-2.00970594,,,0,StopArea:LIL930
StopPoint:LIL05533O,"Rue de la gare",,47.25242003,-2.02078116,,,0,StopArea:LIL319
StopPoint:LIL5539O,"Route de paimboeuf",,47.25614257,-2.0140106,,,0,StopArea:LIL931
StopPoint:LIL25033O,"Petit paimboeuf",,47.28557016,-2.02082482,,,0,StopArea:LIL895
StopPoint:LIL25034O,"Georges Brassens",,47.28687727,-2.02920282,,,0,StopArea:LIL896
StopPoint:LIL23784O,"Les Amourettes",,47.28338653,-2.03096402,,,0,StopArea:LIL204
StopPoint:LIL5584O,"Place du Marché",,47.28856298,-2.03172902,,,0,StopArea:LIL796
StopPoint:LIL23394O,"Mairie",,47.28919041,-2.0346975,,,0,StopArea:LIL143
StopPoint:LIL23263O,"Grand Perret",,47.2767388,-2.07963026,,,0,StopArea:LIL928
StopPoint:LIL06018O,"La Mabilais",,47.27333503,-2.08884994,,,0,StopArea:LIL176
StopPoint:LIL6002O,"La Moisenais",,47.26381946,-2.10008693,,,0,StopArea:LIL924
StopPoint:LIL6006O,"Greix",,47.26434757,-2.10736794,,,0,StopArea:LIL927
StopPoint:LIL23344O,"Moulin du Greix",,47.26469807,-2.11347275,,,0,StopArea:LIL929
StopPoint:LIL05999O,"La Baie de Loire",,47.26081836,-2.12501342,,,0,StopArea:LIL156
StopPoint:LILNav2256,"Basse Prinais",,47.26160385,-2.15180706,,,0,StopArea:LIL1227
StopPoint:LIL11180N,"Hôtel de Ville",,47.27437864,-2.2136371,,,0,StopArea:LIL144
StopPoint:LILNav2253,"Basse Prinais",,47.2616087,-2.15180747,,,0,StopArea:LIL1227
StopPoint:LIL05999N,"La Baie de Loire",,47.26081836,-2.12501342,,,0,StopArea:LIL156
StopPoint:LIL23344N,"Moulin du Greix",,47.26469807,-2.11347275,,,0,StopArea:LIL929
StopPoint:LIL6006N,"Greix",,47.26434757,-2.10736794,,,0,StopArea:LIL927
StopPoint:LIL25484O,"La Moisenais",,47.26381946,-2.10008693,,,0,StopArea:LIL924
StopPoint:LIL06018N,"La Mabilais",,47.27333503,-2.08884994,,,0,StopArea:LIL176
StopPoint:LIL23263N,"Grand Perret",,47.2767388,-2.07963026,,,0,StopArea:LIL928
StopPoint:LIL23394N,"Mairie",,47.28919041,-2.0346975,,,0,StopArea:LIL143
StopPoint:LIL5584N,"Place du Marché",,47.28856298,-2.03172902,,,0,StopArea:LIL796
StopPoint:LIL23784N,"Les Amourettes",,47.28338653,-2.03096402,,,0,StopArea:LIL204
StopPoint:LILNav2255,"Georges Brassens",,47.28687727,-2.02920282,,,0,StopArea:LIL896
StopPoint:LIL25033N,"Petit paimboeuf",,47.28557016,-2.02082482,,,0,StopArea:LIL895
StopPoint:LIL25035N,"René Moritz",,47.28203363,-2.02810637,,,0,StopArea:LIL51
StopPoint:LIL25036N,"Libert",,47.28283687,-2.02544173,,,0,StopArea:LIL215
StopPoint:LIL5539N,"Route de paimboeuf",,47.25614257,-2.0140106,,,0,StopArea:LIL931
StopPoint:LIL05533N,"Rue de la gare",,47.25242003,-2.02078116,,,0,StopArea:LIL319
StopPoint:LIL5743N,"Noé-Simon",,47.25369644,-2.00970594,,,0,StopArea:LIL930
StopPoint:LIL05112N,"Le Migron",,47.25487975,-1.91682884,,,0,StopArea:LIL197
StopPoint:LILNav2406,"Super U",,47.20481841,-2.0438436,,,0,StopArea:LIL1280
StopPoint:LIL24888O,"Centre Commercial",,47.20486581,-2.04375084,,,0,StopArea:LIL48
StopPoint:LIL21991O,"Stade",,47.20489308,-2.04002544,,,0,StopArea:LIL943
StopPoint:LIL05470O,"Place du Marché",,47.20549753,-2.04407161,,,0,StopArea:LIL284
StopPoint:LIL25504O,"La Louisiane",,47.22239631,-2.07909636,,,0,StopArea:LIL940
StopPoint:LILNav2347,"Les Lardières",,47.21982842,-2.11076751,,,0,StopArea:LIL1231
StopPoint:LILNav2336,"Les Lardières",,47.21982842,-2.11076751,,,0,StopArea:LIL1231
StopPoint:LIL24887N,"La Louisiane",,47.22239631,-2.07909636,,,0,StopArea:LIL940
StopPoint:LIL05470N,"Place du Marché",,47.20549753,-2.04407161,,,0,StopArea:LIL284
StopPoint:LIL21991N,"Stade",,47.20489308,-2.04002544,,,0,StopArea:LIL943
StopPoint:LIL24888N,"Centre Commercial",,47.20486581,-2.04375084,,,0,StopArea:LIL48
StopPoint:LILNav2405,"Super U",,47.20481841,-2.0438436,,,0,StopArea:LIL1280
StopPoint:LILNav38,"Gare Routière",,46.67371565,-1.42038766,,,0,StopArea:LIL109
StopPoint:LILNav39,"Centre",,46.94006484,-1.51009952,,,0,StopArea:LIL310
StopPoint:LIL08145O,"Centre",,47.05538318,-1.51447722,,,0,StopArea:LIL117
StopPoint:LIL08141O,"Croix Danet",,47.06567401,-1.52042073,,,0,StopArea:LIL239
StopPoint:LIL08840O,"La Boule d'Or",,47.09115389,-1.52982658,,,0,StopArea:LIL159
StopPoint:LIL08836O,"La Loirière",,47.09682371,-1.53243407,,,0,StopArea:LIL175
StopPoint:LIL07022O,"Benetière",,47.11247465,-1.53274042,,,0,StopArea:LIL17
StopPoint:LIL24398O,"Les Hauts Viais",,47.11542593,-1.54125813,,,0,StopArea:LIL209
StopPoint:LIL07019O,"Viais",,47.11864954,-1.53773059,,,0,StopArea:LIL374
StopPoint:LILNav2432,"Le Pérou",,47.12423117,-1.52772541,,,0,StopArea:LIL1292
StopPoint:LIL10097O,"Centre",,47.15016323,-1.53335182,,,0,StopArea:LIL351
StopPoint:LIL20956O,"Collège Petite Lande",,47.17790841,-1.54950362,,,0,StopArea:LIL76
StopPoint:LILNav51,"Lycée Notre Dame",,47.18334616,-1.54427546,,,0,StopArea:LIL225
StopPoint:LILNav57,"Collège Ste Anne",,47.19141874,-1.56730513,,,0,StopArea:LIL77
StopPoint:LILNav181,"Lycée Notre Dame",,47.18334616,-1.54427546,,,0,StopArea:LIL225
StopPoint:LIL20956N,"Collège Petite Lande",,47.17790841,-1.54950362,,,0,StopArea:LIL76
StopPoint:LILNav175,"Collège Ste Anne",,47.19141874,-1.56730513,,,0,StopArea:LIL77
StopPoint:LIL10097N,"Centre",,47.15016323,-1.53335182,,,0,StopArea:LIL351
StopPoint:LILNav2433,"Le Pérou",,47.12423117,-1.52772541,,,0,StopArea:LIL1292
StopPoint:LIL07019N,"Viais",,47.11864954,-1.53773059,,,0,StopArea:LIL374
StopPoint:LIL24398N,"Les Hauts Viais",,47.11542593,-1.54125813,,,0,StopArea:LIL209
StopPoint:LIL07022N,"Benetière",,47.11247465,-1.53274042,,,0,StopArea:LIL17
StopPoint:LIL08836N,"La Loirière",,47.09682371,-1.53243407,,,0,StopArea:LIL175
StopPoint:LIL08840N,"La Boule d'Or",,47.09115389,-1.52982658,,,0,StopArea:LIL159
StopPoint:LIL08141N,"Croix Danet",,47.06567401,-1.52042073,,,0,StopArea:LIL239
StopPoint:LIL08145N,"Centre",,47.05538318,-1.51447722,,,0,StopArea:LIL117
StopPoint:LILNav190,"Centre",,46.94006484,-1.51009952,,,0,StopArea:LIL310
StopPoint:LILNav191,"Gare Routière",,46.67371565,-1.42038766,,,0,StopArea:LIL109
StopPoint:LIL2590N,"Mairie",,47.32020772,-1.91013005,,,0,StopArea:LIL808
StopPoint:LIL11632O,"Centre",,47.29141234,-1.87709345,,,0,StopArea:LIL78
StopPoint:LIL24377O,"Plaisance",,47.29149946,-1.87412933,,,0,StopArea:LIL1056
StopPoint:LIL11612O,"Papinais",,47.29965547,-1.84920266,,,0,StopArea:LIL1057
